temperature_rnn,humidity_rnn,pressure_rnn,windSpeed_rnn,irradiance_rnn,temperature_actual,humidity_actual,pressure_actual,windSpeed_actual,irradiance_actual
28.39452,88.186005,1011.05286,0.0055921003,12.199998,28.5,88.2,1011.1,0.0,0.0
28.395727,88.24827,1011.06866,0.004324191,12.6821995,28.5,88.2,1011.1,0.0,0.0
28.401987,88.28663,1011.0796,0.004788957,13.316214,28.5,88.2,1011.09,0.0,0.0
28.409664,88.31977,1011.08215,0.0062277955,13.87611,28.400000000000002,88.5,1011.1,0.0,0.0
28.354084,88.59801,1011.0914,0.0047391513,13.238579,28.400000000000002,88.6,1011.16,0.0,0.0
28.325281,88.72162,1011.12036,0.00036220878,12.8254595,28.400000000000002,88.6,1011.1699999999998,0.0,0.0
28.317776,88.74735,1011.1422,0.0,13.401389,28.400000000000002,88.8,1011.2200000000001,0.0,0.0
28.304129,88.82546,1011.1741,0.0,12.725592,28.400000000000002,88.9,1011.21,0.0,0.0
28.298141,88.91155,1011.18756,0.0,13.216436,28.400000000000002,89.0,1011.21,0.0,0.0
28.296122,89.00884,1011.19324,0.0005829437,13.556957,28.3,88.9,1011.2499999999999,0.0,0.0
28.263968,89.10598,1011.22107,0.0,14.314323,28.3,88.9,1011.26,0.0,0.0
28.248062,89.12707,1011.24146,0.0,14.68578,28.3,88.9,1011.2799999999999,0.0,0.0
28.24107,89.10809,1011.2599,0.0,14.747649,28.3,89.0,1011.24,0.0,0.0
28.233639,89.15377,1011.25006,0.0018521026,14.981508,28.2,89.2,1011.2799999999999,0.0,0.0
28.175955,89.36041,1011.2629,0.0,14.166206,28.3,89.0,1011.3,0.0,0.0
28.207296,89.198524,1011.2729,0.0,14.822513,28.3,89.1,1011.2900000000001,0.0,0.0
28.216925,89.182526,1011.27374,0.0010978729,14.67073,28.2,89.1,1011.2799999999999,0.0,0.0
28.179815,89.30436,1011.27625,0.001693759,15.106827,28.3,89.3,1011.2900000000001,0.0,0.0
28.1914,89.32798,1011.2719,0.0018755774,14.238596,28.3,89.0,1011.31,0.0,0.0
28.22251,89.18666,1011.2813,0.002054718,15.336424,28.3,88.8,1011.3,0.0,0.0
28.246738,89.0481,1011.28687,0.0039061066,16.143053,28.3,88.6,1011.3299999999999,0.0,0.0
28.26315,88.89069,1011.30597,0.0033832334,16.272663,28.3,88.2,1011.27,0.0,0.0
28.289383,88.65826,1011.29535,0.0078966515,17.91945,28.3,88.3,1011.26,0.0,0.0
28.282871,88.614944,1011.28033,0.009218384,16.764046,28.3,88.0,1011.2799999999999,0.0,0.0
28.292059,88.427864,1011.27997,0.007982161,16.859621,28.3,88.2,1011.26,0.0,0.0
28.273077,88.44137,1011.2682,0.008025897,15.609235,28.3,87.6,1011.3,0.0,0.0
28.297787,88.12004,1011.2825,0.0059153032,16.812742,28.3,87.4,1011.26,0.0,0.0
28.3077,87.887825,1011.27625,0.008224942,17.127872,28.3,87.2,1011.32,0.0,0.0
28.308826,87.65093,1011.2978,0.0051386696,16.205252,28.3,87.5,1011.27,0.0,0.0
28.277206,87.70353,1011.28467,0.0066202627,14.918894,28.3,87.7,1011.34,0.0,0.0
28.24497,87.787155,1011.30115,0.0017795359,13.185382,28.2,88.5,1011.3299999999999,0.0,0.0
28.138083,88.327,1011.3053,0.0,11.067748,28.2,89.6,1011.35,0.0,0.0
28.034384,89.077225,1011.303,0.0,8.321256,28.1,89.8,1011.38,0.0,0.0
27.966364,89.5846,1011.31934,0.0,9.87941,28.2,89.6,1011.3899999999999,0.0,0.0
28.018124,89.56818,1011.3322,0.0,12.504071,28.1,89.5,1011.42,0.0,0.0
28.021923,89.6251,1011.3656,0.0,14.083714,28.1,89.1,1011.41,0.0,0.0
28.053741,89.458916,1011.3884,0.0,16.461552,28.1,89.6,1011.42,0.0,0.0
28.031086,89.63337,1011.40076,0.0,14.715224,28.2,89.5,1011.4399999999999,0.0,0.0
28.076862,89.53613,1011.4087,0.0,15.112341,28.2,89.4,1011.46,0.0,0.0
28.10845,89.46631,1011.4242,0.0,15.6204405,28.2,89.2,1011.49,0.0,0.0
28.133905,89.35894,1011.4505,0.0,16.261847,28.1,89.1,1011.5,0.0,0.0
28.102716,89.398254,1011.47955,0.0,16.821503,28.2,89.2,1011.49,0.0,0.0
28.118567,89.34927,1011.48206,0.0,16.34699,28.2,89.0,1011.4800000000001,0.0,0.0
28.14205,89.23901,1011.4779,0.0019094062,17.077208,28.3,88.9,1011.46,0.0,0.0
28.201029,89.050095,1011.45935,0.0055043595,17.118067,28.2,88.6,1011.4500000000002,0.0,0.0
28.20283,88.969246,1011.454,0.0067312103,18.032372,28.2,88.9,1011.4500000000002,0.0,0.0
28.172832,89.086716,1011.44775,0.005638693,16.377836,28.1,89.1,1011.4699999999999,0.0,0.0
28.101603,89.32415,1011.4559,0.0017605239,15.491992,28.1,88.9,1011.4699999999999,0.0,0.0
28.082912,89.28431,1011.4609,0.00028071628,16.367138,28.2,88.5,1011.49,0.0,0.0
28.14129,88.90715,1011.46796,0.0008635707,17.17499,28.2,88.8,1011.5100000000001,0.0,0.0
28.14058,88.88238,1011.4781,0.00053528,15.314907,28.1,88.7,1011.5100000000001,0.0,0.0
28.101416,88.94589,1011.49194,0.0,15.875668,28.2,88.9,1011.52,0.0,0.0
28.108007,88.94802,1011.49445,0.0,14.967531,28.1,89.0,1011.53,0.0,0.0
28.065928,89.11606,1011.5052,0.0,14.992088,28.1,89.8,1011.55,0.0,0.0
27.996601,89.5713,1011.51135,0.0,12.482166,28.1,90.0,1011.55,0.0,0.0
27.972311,89.85637,1011.512,0.0,13.107687,28.1,89.8,1011.5399999999998,0.0,0.0
27.993557,89.88594,1011.51135,0.0,15.218944,28.1,89.5,1011.5100000000001,0.0,0.0
28.032684,89.771065,1011.5031,0.00067389756,17.204493,28.1,89.1,1011.5100000000001,0.0,0.0
28.07578,89.529976,1011.50354,0.002920074,18.496693,28.1,89.3,1011.52,0.0,0.0
28.072016,89.52333,1011.507,0.0026970184,17.062395,28.1,88.9,1011.5,0.0,0.0
28.09263,89.32592,1011.50366,0.003986796,18.340498,28.2,89.5,1011.4500000000002,0.0,0.0
28.09823,89.44794,1011.46545,0.0071513476,15.836268,28.1,89.8,1011.4500000000002,0.0,0.0
28.04723,89.77886,1011.4443,0.005348337,14.86671,28.1,89.5,1011.4699999999999,0.0,0.0
28.050327,89.756516,1011.4448,0.0026838975,16.140043,28.1,89.8,1011.46,0.0,0.0
28.032568,89.88813,1011.4405,0.0020354383,15.255541,28.1,90.0,1011.49,0.0,0.0
28.016815,90.01973,1011.44977,0.0,14.503926,28.1,90.2,1011.5,0.0,0.0
28.003946,90.16709,1011.45953,0.0,14.296204,28.0,90.2,1011.5,0.0,0.0
27.96339,90.34651,1011.4739,0.0,15.258431,27.900000000000002,89.9,1011.49,0.0,0.0
27.924175,90.37102,1011.48724,0.0,17.180115,28.0,89.1,1011.5100000000001,0.0,0.0
27.995316,89.81082,1011.5022,0.0,19.436062,28.0,89.2,1011.5100000000001,0.0,0.0
28.004328,89.5938,1011.50775,0.0,17.885595,28.0,89.7,1011.5100000000001,0.0,0.0
27.964092,89.73742,1011.50214,0.0,15.248358,28.1,89.6,1011.5,0.0,0.0
27.997824,89.63815,1011.4854,0.00042129756,15.513569,28.0,89.8,1011.4800000000001,0.0,0.0
27.960114,89.845695,1011.4718,0.0008952573,15.250057,28.1,89.8,1011.4800000000001,0.0,0.0
27.98917,89.82815,1011.4573,0.0013296758,15.288263,28.0,89.8,1011.5,0.0,0.0
27.964422,89.94391,1011.46674,0.0,15.504063,28.0,89.3,1011.4800000000001,0.0,0.0
27.985462,89.750145,1011.4711,0.00068960694,17.716854,28.0,89.1,1011.4699999999999,0.0,0.0
27.999325,89.5608,1011.4713,0.002138085,18.033535,28.0,89.3,1011.4800000000001,0.0,0.0
27.98235,89.55695,1011.4718,0.0013251236,16.452253,28.0,90.0,1011.49,0.0,0.0
27.925867,89.88292,1011.467,0.0,13.575136,28.0,89.2,1011.5,0.0,0.0
27.9631,89.61038,1011.4754,0.0,16.885162,27.900000000000002,89.3,1011.4500000000002,0.0,0.0
27.923422,89.676956,1011.4657,0.0006223957,16.992956,27.900000000000002,89.3,1011.5,0.0,0.0
27.897686,89.652145,1011.4781,0.0,16.049475,27.900000000000002,89.6,1011.4699999999999,0.0,0.0
27.863964,89.765526,1011.4675,0.0,15.096485,27.900000000000002,89.5,1011.52,0.0,0.0
27.857159,89.71847,1011.48114,0.0,14.998466,27.900000000000002,90.0,1011.5100000000001,0.0,0.0
27.821644,89.93728,1011.4805,0.0,13.5206585,27.900000000000002,90.1,1011.53,0.0,0.0
27.808477,90.07123,1011.48724,0.0,13.649166,28.0,89.7,1011.5399999999998,0.0,0.0
27.88055,89.82091,1011.49493,0.0,15.543252,27.900000000000002,89.6,1011.5399999999998,0.0,0.0
27.876904,89.815216,1011.5109,0.0,16.294956,28.0,89.9,1011.52,0.0,0.0
27.894384,89.87409,1011.50287,0.0,15.309543,28.0,89.3,1011.55,0.0,0.0
27.947409,89.613846,1011.517,0.0,17.368912,27.900000000000002,89.1,1011.53,0.0,0.0
27.93221,89.550064,1011.5282,0.0,18.188715,27.900000000000002,89.6,1011.55,0.0,0.0
27.87943,89.751274,1011.536,0.0,15.665084,27.900000000000002,89.7,1011.5399999999998,0.0,0.0
27.85271,89.86431,1011.5314,0.0,15.503973,28.0,89.2,1011.5900000000001,0.0,0.0
27.919912,89.50996,1011.5465,0.0,16.724318,28.0,89.2,1011.5900000000001,0.0,0.0
27.9454,89.37184,1011.55786,0.0,16.428589,28.0,89.0,1011.56,0.0,0.0
27.965618,89.25177,1011.55414,0.0,17.240435,28.0,89.2,1011.57,0.0,0.0
27.954672,89.31725,1011.5534,0.0,16.091942,28.0,89.1,1011.56,0.0,0.0
27.95644,89.30935,1011.5488,7.863626e-05,16.525387,28.0,89.3,1011.58,0.0,0.0
27.94241,89.402306,1011.5525,0.0,15.541583,28.0,89.2,1011.58,0.0,0.0
27.945856,89.3924,1011.556,0.0,16.093075,28.0,89.3,1011.6,0.0,0.0
27.940792,89.4316,1011.56647,0.0,15.645713,28.0,89.2,1011.6199999999999,0.0,0.0
27.946432,89.39104,1011.58307,0.0,16.032696,28.0,89.2,1011.57,0.0,0.0
27.950195,89.40069,1011.5716,0.0,16.70769,28.0,89.3,1011.6199999999999,0.0,0.0
27.944696,89.43748,1011.5838,0.0,15.791684,28.0,89.2,1011.57,0.0,0.0
27.952261,89.42469,1011.57086,0.00010719881,16.850292,28.0,89.6,1011.58,0.0,0.0
27.929913,89.61878,1011.56213,0.0,15.261441,28.0,89.5,1011.58,0.0,0.0
27.934574,89.64989,1011.558,0.0,15.961706,28.0,89.3,1011.5900000000001,0.0,0.0
27.952488,89.56101,1011.5634,0.0,16.778708,28.0,89.6,1011.57,0.0,0.0
27.939585,89.68317,1011.55646,0.0,15.856325,27.900000000000002,90.2,1011.6,0.0,0.0
27.855068,90.13472,1011.5655,0.0,13.869792,27.900000000000002,89.8,1011.6,0.0,0.0
27.854671,90.102684,1011.5745,0.0,16.254217,27.900000000000002,90.3,1011.58,0.0,0.0
27.824915,90.32638,1011.5659,0.0,14.992386,27.900000000000002,90.7,1011.58,0.0,0.0
27.79805,90.60472,1011.55493,0.0,14.110446,27.8,91.1,1011.56,0.0,0.0
27.733353,91.03823,1011.5425,0.0,14.034689,27.8,91.8,1011.6,0.0,0.0
27.67345,91.53427,1011.5458,0.0,12.304336,27.8,92.0,1011.57,0.0,0.0
27.660671,91.83817,1011.5346,0.0,13.59874,27.8,91.6,1011.5399999999998,0.0,0.0
27.704147,91.77871,1011.5216,0.0,16.654284,27.8,91.9,1011.57,0.0,0.0
27.709503,91.89561,1011.5274,0.0,15.629024,27.8,91.9,1011.56,0.0,0.0
27.72018,91.95242,1011.5297,0.0,16.263277,27.8,92.1,1011.55,0.0,0.0
27.716837,92.09205,1011.5267,0.0,16.074627,27.8,91.8,1011.55,0.0,0.0
27.741663,92.00829,1011.5288,0.0,17.540901,27.7,92.1,1011.6,0.0,0.0
27.685678,92.21802,1011.55707,0.0,16.154676,27.7,92.3,1011.58,0.0,0.0
27.648514,92.38978,1011.5623,0.0,16.069412,27.7,92.2,1011.55,0.0,0.0
27.646332,92.40095,1011.54987,0.0,17.131895,27.7,92.2,1011.53,0.0,0.0
27.649841,92.3951,1011.5309,0.0,17.29235,27.7,91.7,1011.53,0.0,0.0
27.685577,92.12483,1011.5234,0.0,18.799484,27.7,92.1,1011.49,0.0,0.0
27.66662,92.21618,1011.4975,0.0,17.009497,27.7,92.0,1011.53,0.0,0.0
27.663523,92.175224,1011.49896,0.0,16.607195,27.8,91.8,1011.52,0.0,0.0
27.715702,91.940895,1011.4926,0.0,17.041504,27.7,91.7,1011.49,0.0,0.0
27.699474,91.93953,1011.48553,0.0,17.514795,27.8,91.6,1011.5399999999998,0.0,0.0
27.731852,91.75485,1011.4973,0.0,16.74676,27.8,91.6,1011.5100000000001,0.0,0.0
27.743252,91.701385,1011.49304,0.0,16.77406,27.8,91.3,1011.53,0.0,0.0
27.763737,91.54027,1011.50256,0.0,17.416746,27.8,91.1,1011.4500000000002,0.0,0.0
27.780376,91.4197,1011.4757,0.0029435488,18.53001,27.8,91.4,1011.4399999999999,1.5199999999999996,0.0
27.758417,91.32512,1011.41974,0.6772519,13.4471655,27.7,91.6,1011.4300000000001,1.4699999999999998,0.0
27.70843,91.52209,1011.398,0.8803084,14.027804,27.7,91.8,1011.42,0.0,0.0
27.693579,91.845116,1011.4025,0.32824528,15.716404,27.8,92.0,1011.42,0.0,0.0
27.702892,91.985596,1011.3834,0.18185443,14.241755,27.8,91.9,1011.4000000000001,0.0,0.0
27.722223,91.97748,1011.3686,0.13068935,14.873862,27.900000000000002,91.7,1011.4300000000001,0.0,0.0
27.788147,91.74147,1011.3762,0.10124869,15.3746605,27.8,92.0,1011.42,0.0,0.0
27.75208,91.94367,1011.38873,0.07939192,14.884472,27.8,91.9,1011.42,1.43,0.0
27.738628,91.81398,1011.3728,0.6953291,13.006717,27.8,91.6,1011.4300000000001,0.0,0.0
27.772863,91.78953,1011.41077,0.2589379,17.947256,27.8,91.3,1011.46,0.0,0.0
27.78655,91.66962,1011.4351,0.1397718,17.932922,27.8,91.2,1011.4699999999999,0.0,0.0
27.787037,91.55007,1011.4528,0.096750714,17.418951,27.8,91.3,1011.4699999999999,0.0,0.0
27.772272,91.52684,1011.4613,0.07328971,16.674042,27.900000000000002,91.4,1011.46,0.0,0.0
27.79951,91.44749,1011.4518,0.05805748,16.087532,27.900000000000002,91.3,1011.4500000000002,0.0,0.0
27.821863,91.39043,1011.4421,0.0464535,16.54309,27.900000000000002,91.3,1011.4500000000002,0.0,0.0
27.831055,91.39626,1011.4372,0.03629871,16.508728,28.0,91.2,1011.41,0.0,0.0
27.886694,91.27686,1011.41187,0.031437278,17.045616,27.900000000000002,90.6,1011.3899999999999,0.0,0.0
27.909689,91.086105,1011.4025,0.026700715,19.274742,28.0,90.5,1011.46,0.0,0.0
27.952353,90.81554,1011.42303,0.018195145,17.804115,28.0,90.6,1011.4300000000001,0.0,0.0
27.956387,90.76999,1011.42303,0.015119852,17.05569,27.900000000000002,90.3,1011.4300000000001,0.0,0.0
27.928686,90.726944,1011.4315,0.011057365,17.9137,27.900000000000002,90.5,1011.4399999999999,0.0,0.0
27.890783,90.78252,1011.4362,0.0066926507,16.555994,28.0,90.5,1011.4300000000001,0.0,0.0
27.915798,90.66441,1011.42377,0.005642531,16.139566,28.0,90.7,1011.3899999999999,0.0,0.0
27.918549,90.73153,1011.3952,0.006867061,15.58119,28.0,90.7,1011.4000000000001,0.0,0.0
27.924526,90.768105,1011.3821,0.005276395,15.444666,28.0,90.5,1011.3599999999999,0.0,0.0
27.944067,90.71168,1011.3614,0.0065797395,16.627907,28.0,90.8,1011.3700000000001,0.0,0.0
27.931442,90.84101,1011.35175,0.0048741093,15.222698,27.900000000000002,90.9,1011.3599999999999,0.0,0.0
27.880325,91.061066,1011.34906,0.0026184714,15.3128805,28.0,90.9,1011.3700000000001,0.0,0.0
27.902182,91.01442,1011.3452,0.0013448496,15.26168,28.0,90.5,1011.35,0.0,0.0
27.944141,90.79943,1011.3399,0.0030947519,16.944975,28.0,90.2,1011.34,0.0,0.0
27.97666,90.57052,1011.3368,0.0045880373,17.643839,28.1,89.9,1011.32,0.0,0.0
28.043697,90.224174,1011.32306,0.007240784,17.909645,28.1,89.9,1011.2499999999999,0.0,0.0
28.065777,90.13103,1011.2844,0.011634953,17.597496,28.1,90.2,1011.26,0.0,0.0
28.04855,90.25713,1011.26135,0.009827569,15.518814,28.1,90.1,1011.23,0.0,0.0
28.048435,90.28004,1011.2362,0.009387437,15.877157,28.1,89.9,1011.23,0.0,0.0
28.059942,90.191475,1011.2248,0.008215927,16.245186,28.1,89.8,1011.24,0.0,0.0
28.066116,90.09182,1011.2252,0.0064955694,15.989572,28.0,89.8,1011.2,0.0,0.0
28.020782,90.16682,1011.21594,0.0064327316,16.121656,28.0,89.6,1011.1800000000001,0.0,0.0
28.006695,90.07346,1011.201,0.0062379707,16.529709,28.0,89.5,1011.2,0.0,0.0
27.998783,89.93128,1011.1986,0.004116845,15.918165,28.0,89.3,1011.2,0.0,0.0
27.999634,89.73229,1011.1977,0.0031569647,15.883684,28.0,89.8,1011.15,0.0,0.0
27.959473,89.88937,1011.1687,0.0043804236,13.920098,28.0,90.0,1011.1900000000002,0.0,0.0
27.930344,90.02269,1011.16327,0.00063971174,12.651652,28.0,89.7,1011.1699999999998,0.0,0.0
27.942165,89.930466,1011.15594,0.0008590186,14.241904,28.0,89.7,1011.1800000000001,0.0,0.0
27.945078,89.886665,1011.1576,0.00037033125,14.1189995,28.0,89.9,1011.15,0.0,0.0
27.933064,89.97924,1011.1448,0.0015550521,13.682186,28.0,90.0,1011.12,0.0,0.0
27.925846,90.085014,1011.12286,0.0029420315,13.761372,28.0,89.8,1011.12,0.0,0.0
27.940302,90.03431,1011.11194,0.0030078145,14.580429,28.0,89.8,1011.1100000000001,0.0,0.0
27.946293,90.015434,1011.103,0.0032397069,14.550328,28.1,89.9,1011.09,0.0,0.0
27.98556,89.952736,1011.0823,0.0048751803,14.009923,28.0,89.9,1011.09,0.0,0.0
27.96467,90.05925,1011.0787,0.0039144075,14.098793,28.0,90.1,1011.0699999999999,0.0,0.0
27.940903,90.213646,1011.06744,0.0033521717,13.645798,27.900000000000002,90.4,1011.0699999999999,0.0,0.0
27.87218,90.52814,1011.06396,0.0006907673,12.9584675,28.0,90.3,1011.05,0.0,0.0
27.896961,90.47687,1011.0464,0.0013527935,13.704866,28.0,89.9,1011.09,0.0,0.0
27.939219,90.22862,1011.058,0.000185121,14.723927,27.900000000000002,89.8,1011.0300000000001,0.0,0.0
27.917261,90.20757,1011.0498,0.0027798498,15.540123,28.0,89.6,1011.0300000000001,0.0,0.0
27.952938,89.9698,1011.0375,0.0037718627,15.452087,27.900000000000002,89.5,1011.0599999999998,0.0,0.0
27.924723,89.90617,1011.0497,0.0010617233,14.917761,27.900000000000002,89.8,1010.98,0.0,0.0
27.88325,90.03429,1011.018,0.0034573176,14.103979,28.0,89.7,1011.01,0.0,0.0
27.912762,89.89218,1011.00104,0.0022563518,13.535291,28.0,89.6,1010.9700000000001,0.0,0.0
27.935104,89.79662,1010.9758,0.004337847,13.936072,27.900000000000002,89.8,1010.94,0.0,0.0
27.888123,89.98829,1010.9534,0.0043269577,13.336361,28.0,89.5,1010.93,0.0,0.0
27.927237,89.80301,1010.93164,0.0047278153,14.10225,28.0,89.2,1010.8799999999999,0.0,0.0
27.96366,89.59527,1010.9019,0.007849077,15.126646,28.0,89.4,1010.86,0.0,0.0
27.959919,89.6146,1010.8742,0.008258592,13.746381,28.0,89.1,1010.8799999999999,0.0,0.0
27.973232,89.46453,1010.87,0.005944937,13.978272,28.0,89.1,1010.8900000000001,0.0,0.0
27.969732,89.38799,1010.8742,0.0037100068,13.307989,28.0,89.0,1010.86,0.0,0.0
27.968567,89.311455,1010.86584,0.0041621877,13.51437,28.0,88.9,1010.87,0.0,0.0
27.968014,89.21911,1010.8652,0.003031468,13.293325,28.0,89.2,1010.8900000000001,0.0,0.0
27.942142,89.30738,1010.8699,0.00040148228,11.649281,28.0,89.3,1010.9099999999999,0.0,0.0
27.924587,89.38003,1010.88,0.0,11.187702,28.0,88.9,1010.8799999999999,0.0,0.0
27.945782,89.22955,1010.8779,0.0,13.215542,28.1,88.9,1010.8799999999999,0.0,0.0
27.9939,89.05846,1010.8699,0.0017337465,12.858957,28.1,88.9,1010.86,0.0,0.0
28.01712,89.016594,1010.85724,0.0037873937,12.783468,28.1,89.1,1010.8499999999999,0.0,0.0
28.014523,89.129845,1010.84454,0.0041173804,12.052894,28.1,88.9,1010.83,0.0,0.0
28.029852,89.11167,1010.8316,0.0049905013,13.048708,28.1,88.7,1010.79,0.0,0.0
28.050022,89.035385,1010.81,0.0073445016,14.012694,28.1,88.5,1010.79,0.0,0.0
28.068018,88.905685,1010.7991,0.0074409894,14.176488,28.1,88.4,1010.73,0.0,0.0
28.07758,88.8162,1010.7683,0.010105875,14.406472,28.1,88.4,1010.7100000000002,0.0,0.0
28.07612,88.77324,1010.7394,0.010360528,13.713628,28.1,88.3,1010.7399999999999,0.0,0.0
28.075338,88.67407,1010.7348,0.0071160905,12.94294,28.1,88.4,1010.72,0.0,0.0
28.062216,88.66756,1010.7239,0.00601072,12.192308,28.1,88.2,1010.73,0.0,0.0
28.064856,88.55036,1010.7233,0.004364357,12.373715,28.1,88.2,1010.64,0.0,0.0
28.062984,88.52536,1010.68506,0.008403368,12.853384,28.1,88.2,1010.67,0.0,0.0
28.058147,88.49404,1010.6719,0.0063140187,11.936545,28.1,88.0,1010.67,0.0,0.0
28.065159,88.36807,1010.66675,0.005008621,12.188971,28.1,87.9,1010.62,0.0,0.0
28.069614,88.27512,1010.6445,0.00693454,12.566149,28.1,87.8,1010.6300000000001,0.0,0.0
28.071371,88.173485,1010.6352,0.005913429,12.178659,28.1,87.6,1010.64,0.0,0.0
28.077305,88.01513,1010.63605,0.0044496874,12.178957,28.1,87.7,1010.61,0.0,0.0
28.065664,87.99495,1010.6233,0.0048616133,11.564732,28.0,88.3,1010.5899999999999,0.0,0.0
27.977594,88.3837,1010.60583,0.0027304902,9.481102,28.0,88.4,1010.6000000000001,0.0,0.0
27.935932,88.569885,1010.5954,0.0,9.274155,28.0,88.5,1010.6000000000001,0.0,0.0
27.918146,88.66903,1010.58795,0.0,9.369135,28.0,88.6,1010.61,0.0,0.0
27.910595,88.73643,1010.58765,0.0,9.322346,28.0,88.7,1010.6000000000001,0.0,0.0
27.907434,88.809555,1010.58405,0.0,9.5090275,28.1,88.7,1010.6000000000001,0.0,0.0
27.954086,88.73554,1010.57684,0.0,9.75278,28.0,88.4,1010.6300000000001,0.0,0.0
27.95783,88.68315,1010.5983,0.0,10.979861,28.0,88.4,1010.62,0.0,0.0
27.952997,88.673645,1010.6101,0.0,11.227876,28.0,88.6,1010.6000000000001,0.0,0.0
27.935953,88.77385,1010.60583,0.0,10.737598,27.900000000000002,88.5,1010.64,0.0,0.0
27.893139,88.85655,1010.6255,0.0,10.924011,27.900000000000002,88.6,1010.67,0.0,0.0
27.861883,88.896935,1010.64777,0.0,10.400116,27.900000000000002,88.8,1010.6300000000001,0.0,0.0
27.83675,88.99635,1010.64,0.0,10.279208,27.900000000000002,88.7,1010.64,0.0,0.0
27.83614,88.96933,1010.6366,0.0,10.68452,27.900000000000002,88.5,1010.61,0.0,0.0
27.850784,88.85963,1010.62274,0.0,11.695921,27.900000000000002,88.7,1010.6300000000001,0.0,0.0
27.841381,88.89202,1010.6197,0.0,10.524243,27.900000000000002,89.3,1010.62,0.0,0.0
27.800732,89.194466,1010.6076,0.0,8.53619,27.900000000000002,89.6,1010.64,0.0,0.0
27.774292,89.46857,1010.6057,0.0,7.938683,28.0,89.6,1010.6300000000001,0.0,0.0
27.81895,89.49496,1010.59656,0.0,8.874834,27.900000000000002,90.3,1010.62,0.0,0.0
27.768307,89.99679,1010.5909,0.0,7.620126,27.900000000000002,91.1,1010.64,0.0,0.0
27.712906,90.62076,1010.59045,0.0,6.0669184,27.900000000000002,91.2,1010.64,0.0,0.0
27.711222,90.95932,1010.5932,0.0,7.7631474,27.900000000000002,91.3,1010.64,0.0,0.0
27.72807,91.17568,1010.59906,0.0,9.193927,27.900000000000002,91.5,1010.67,0.0,0.0
27.74057,91.37403,1010.61816,0.0,9.530724,27.900000000000002,91.1,1010.7,0.0,0.0
27.785305,91.269875,1010.65137,0.0,11.770725,27.900000000000002,90.5,1010.7,0.0,0.0
27.844553,90.947975,1010.68134,0.0,14.348775,27.900000000000002,90.3,1010.68,0.0,0.0
27.8735,90.72899,1010.69293,0.0,14.822006,27.900000000000002,90.6,1010.65,0.0,0.0
27.857372,90.79316,1010.6798,0.00019833118,13.290405,27.900000000000002,91.3,1010.68,0.0,0.0
27.803263,91.1447,1010.67194,0.0,10.125667,28.0,91.1,1010.6599999999999,0.0,0.0
27.846258,91.09239,1010.6519,0.0,11.267304,27.900000000000002,91.5,1010.62,0.0,0.0
27.808773,91.41394,1010.627,0.0,10.766178,27.900000000000002,91.4,1010.61,0.0,0.0
27.807531,91.513824,1010.6089,5.891025e-06,11.635423,27.900000000000002,91.1,1010.64,0.0,0.0
27.830276,91.38917,1010.61597,0.0,12.584209,27.900000000000002,91.5,1010.67,0.0,0.0
27.811441,91.50574,1010.63226,0.0,10.79446,27.900000000000002,91.5,1010.6599999999999,0.0,0.0
27.80716,91.55491,1010.63934,0.0,11.19864,27.900000000000002,91.1,1010.69,0.0,0.0
27.832022,91.371185,1010.66095,0.0,12.607634,27.900000000000002,90.8,1010.69,0.0,0.0
27.855991,91.14542,1010.6783,0.0,13.539642,27.900000000000002,90.7,1010.7399999999999,0.0,0.0
27.86116,90.9773,1010.7099,0.0,12.922793,27.900000000000002,90.8,1010.7,0.0,0.0
27.84888,90.967,1010.7095,0.0,12.625753,27.900000000000002,91.0,1010.7100000000002,0.0,0.0
27.827026,91.05847,1010.70685,0.0,11.608481,27.900000000000002,91.2,1010.6599999999999,0.0,0.0
27.80885,91.21528,1010.6791,0.0,11.486501,27.900000000000002,91.1,1010.68,0.0,0.0
27.813166,91.22722,1010.66943,0.0,11.776268,27.900000000000002,90.9,1010.6300000000001,0.0,0.0
27.832088,91.15167,1010.6457,0.001528007,13.003945,27.900000000000002,91.3,1010.65,0.0,0.0
27.81337,91.30436,1010.636,5.9713573e-05,11.116237,27.900000000000002,91.1,1010.6300000000001,0.0,0.0
27.823269,91.27603,1010.62506,0.00045262708,12.091756,27.900000000000002,91.2,1010.62,0.0,0.0
27.821646,91.31646,1010.6148,0.00062909006,11.817604,27.8,91.4,1010.65,0.0,0.0
27.766148,91.524765,1010.6269,0.0,10.994166,27.8,91.5,1010.62,0.0,0.0
27.73594,91.65029,1010.6206,0.0,11.257291,27.8,90.9,1010.6300000000001,0.0,0.0
27.763447,91.38151,1010.62537,0.0,13.396144,27.8,90.8,1010.6300000000001,0.0,0.0
27.773443,91.18992,1010.6292,0.0,13.2298765,27.8,91.1,1010.6300000000001,0.0,0.0
27.750065,91.23238,1010.6267,0.0,11.527986,27.8,91.0,1010.5899999999999,0.0,0.0
27.745615,91.20691,1010.60675,0.0,12.038231,27.8,90.9,1010.6000000000001,0.0,0.0
27.747227,91.13738,1010.5979,0.0,12.010157,27.8,91.1,1010.61,0.0,0.0
27.731333,91.19155,1010.59485,0.0,10.912389,27.8,91.2,1010.6000000000001,0.0,0.0
27.71883,91.26321,1010.5881,0.0,10.665119,27.8,91.1,1010.62,0.0,0.0
